item_id,model,condition,output,seconds,gpu,coverage,n_attrs,unsupported_terms,words,echo,reps,usable,unsup_any
B07WL3YXZD,smolvlm-500m,image_only_scaffold,Clothespin.,0.92,Tesla T4,0.0,4,0,1,False,0.0,False,False
B08CKRTT15,smolvlm-500m,image_only_scaffold,"1. A pair of blue shoes.
2. The shoes have a white sole.
3. The shoes have a pattern on the upper part of the shoe.",1.75,Tesla T4,0.25,4,2,26,False,0.9166666666666666,True,True
B003JFJWT8,smolvlm-500m,image_only_scaffold,Towel. Two features in the image. One practical benefit for the customer.,1.09,Tesla T4,0.0,4,0,12,True,1.0,False,False
B01N6WEDO5,smolvlm-500m,image_only_scaffold,Black suede flat shoes. Two features: 1. 2.,0.96,Tesla T4,0.6666666666666666,3,0,8,True,1.0,False,False
B01N9X5U1W,smolvlm-500m,image_only_scaffold,"60-100 words.
Structure: 1. What the product is.
2. Two features you can see in the image.
3. One practical benefit for the customer.",3.42,Tesla T4,0.3333333333333333,3,0,25,True,1.0,False,False
B004C046TA,smolvlm-500m,image_only_scaffold,Wooden coffee table.,0.81,Tesla T4,0.5,4,1,3,False,0.0,False,True
B00EQ5FO3I,smolvlm-500m,image_only_scaffold,Light blue comforter. 2 pillows. 1 book under pillow. 1 plant. 1 lamp. 1 window.,1.95,Tesla T4,0.0,4,0,15,False,1.0,True,False
B07QGWMTDY,smolvlm-500m,image_only_scaffold,Table.,0.85,Tesla T4,0.25,4,0,1,False,0.0,False,False
B07XGTPDDF,smolvlm-500m,image_only_scaffold,"1. Black slip on shoes.
2. Sneakers.
3. Comfortable.
4. No heel.
5. No box.",1.93,Tesla T4,0.5,4,0,15,False,1.0,True,False
B081LC75N6,smolvlm-500m,image_only_scaffold,Laptop cover.,1.0,Tesla T4,0.3333333333333333,3,0,2,False,0.0,False,False
B07QBMQQ34,smolvlm-500m,image_only_scaffold,Coaster.,0.91,Tesla T4,0.0,4,0,1,False,0.0,False,False
B0748RH9L3,smolvlm-500m,image_only_scaffold,"1. A slipper.
2. The slipper is black.
3. The slipper has a button on the side.
4. The slipper has a pom-pom on the end.",2.25,Tesla T4,0.3333333333333333,3,0,27,False,0.9166666666666666,True,False
B08C2XWMD3,smolvlm-500m,image_only_scaffold,An open corner metal shelving unit.,1.23,Tesla T4,0.0,4,1,6,False,1.0,True,True
B001BXBILA,smolvlm-500m,image_only_scaffold,Blue clamp.,0.93,Tesla T4,0.25,4,0,2,False,0.0,False,False
B0824FH9GS,smolvlm-500m,image_only_scaffold,table lamp.,0.99,Tesla T4,0.25,4,0,2,False,0.0,False,False
B01FJECR34,smolvlm-500m,image_only_scaffold,"60-100 words.

Product: Oven Connector.

Features: 4-Way Connector.

Benefits: Connects to oven, 4-Way Connector.",2.83,Tesla T4,0.0,3,0,17,True,1.0,False,False
B072Y5MZQH,smolvlm-500m,image_only_scaffold,Office Chair.,0.67,Tesla T4,0.25,4,0,2,False,0.0,False,False
B071GFDGZ9,smolvlm-500m,image_only_scaffold,"Shoe. 
Two features: 
-Looks 
-Shiny. 
One practical benefit for the customer: 
-Looks good.",2.85,Tesla T4,0.0,3,0,13,True,1.0,False,False
B07VGPT5P8,smolvlm-500m,image_only_scaffold,SLEEVE.,0.72,Tesla T4,0.0,3,0,1,False,0.0,False,False
B075YLXVL5,smolvlm-500m,image_only_scaffold,Wood shelf.,0.93,Tesla T4,0.0,4,0,2,False,0.0,False,False
B07R79Y9TS,smolvlm-500m,image_only_scaffold,"""A dark blue suede boat shoe. The sole is made of wood.",1.21,Tesla T4,0.3333333333333333,3,1,12,False,1.0,True,True
B0793FCB7J,smolvlm-500m,image_only_scaffold,"Pink and orange shoes. 
Two features: 
- Velcro strap. 
- Orange laces. 
One practical benefit: 
- No laces.",2.17,Tesla T4,0.3333333333333333,3,2,15,True,1.0,False,True
B07PHRTPT5,smolvlm-500m,image_only_scaffold,"1. A product.
2. Two features you can see in the image.
3. One practical benefit for the customer.",1.44,Tesla T4,0.0,3,0,19,True,1.0,False,False
B074XXSSCV,smolvlm-500m,image_only_scaffold,Double Zipper Storage Bags.,0.61,Tesla T4,0.3333333333333333,3,0,4,False,1.0,True,False
B07QGW2CDS,smolvlm-500m,image_only_scaffold,"Shoe.
Two features you can see in the image.
One practical benefit for the customer.",1.26,Tesla T4,0.0,4,0,15,True,1.0,False,False
B07YFFZRGR,smolvlm-500m,image_only_scaffold,"Shoes.
Two features you can see in the image.
One practical benefit for the customer.",1.6,Tesla T4,0.3333333333333333,3,0,15,True,1.0,False,False
B07V6N6F9Z,smolvlm-500m,image_only_scaffold,"Two blue drawstring bags that say ""wash me"" with smiley faces.",1.51,Tesla T4,0.25,4,1,11,False,1.0,True,True
B076PYLZQX,smolvlm-500m,image_only_scaffold,60-100 words.,1.19,Tesla T4,0.0,3,0,3,True,0.0,False,False
B01NATWO42,smolvlm-500m,image_only_scaffold,Product: Black Leather Blinds. Two features: 1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37.,6.95,Tesla T4,0.0,3,1,43,True,1.0,False,True
B0727RK4B8,smolvlm-500m,image_only_scaffold,"Jewelry.
Two features you can see in the image.
One practical benefit for the customer.",1.74,Tesla T4,0.25,4,0,15,True,1.0,False,False
B001BQ8J2S,smolvlm-500m,image_only_scaffold,Square table with glass top.,0.95,Tesla T4,0.5,4,0,5,False,1.0,True,False
B00EQ5GHH0,smolvlm-500m,image_only_scaffold,Soft mattress.,0.9,Tesla T4,0.0,4,0,2,False,0.0,False,False
B071GC11HX,smolvlm-500m,image_only_scaffold,"60-100 words.
2. The product is a high heel sandal.
3. It has an ankle strap.",2.28,Tesla T4,0.0,3,0,17,True,1.0,False,False
B07MNL95KM,smolvlm-500m,image_only_scaffold,"60-100 words.

The product is a colorful pillow set. The pillow set includes three pieces: a large pillow and two smaller ones. The large pillow has a white background with a colorful pattern of circles and rectangles in various colors. The smaller pillows have a blue background with a pattern of circles and rectangles in various colors. The pillow set is designed to provide comfort and a sense of security for children.",4.54,Tesla T4,0.25,4,2,73,True,0.8714285714285714,False,True
B07WTN5BNF,smolvlm-500m,image_only_scaffold,"60-100 words

Product: Black handbag with gold embossed text.",1.52,Tesla T4,0.5,4,1,10,True,1.0,False,True
B07W81PFCV,smolvlm-500m,image_only_scaffold,Toothpaste dispenser.,0.95,Tesla T4,0.0,3,0,2,False,0.0,False,False
B0794VBBJK,smolvlm-500m,image_only_scaffold,In this image we can see a rug on the floor. On the right side we can see a chair.,1.57,Tesla T4,0.0,3,0,20,False,0.8888888888888888,True,False
B076QFBFS5,smolvlm-500m,image_only_scaffold,Solmo.,0.87,Tesla T4,0.0,4,0,1,False,0.0,False,False
B07MXY3SFN,smolvlm-500m,image_only_scaffold,"1. A pair of shoes.
2. The shoes are black.
3. The shoes have black laces.",1.97,Tesla T4,0.6666666666666666,3,0,16,False,1.0,True,False
B07FY38FW1,smolvlm-500m,image_only_scaffold,"60-100 words.

The product is a plastic bottle with a lid and a spout.",1.66,Tesla T4,0.25,4,0,15,True,1.0,False,False
B01MTEI8M6,smolvlm-500m,image_only_scaffold,A pair of slippers with a floral design.,0.78,Tesla T4,0.0,3,0,8,False,1.0,True,False
B07S6H4BK4,smolvlm-500m,image_only_scaffold,"60-100 words

In this image we can see cupcakes with different colors.",1.57,Tesla T4,0.25,4,0,13,True,1.0,False,False
B07KNL538Z,smolvlm-500m,image_only_scaffold,Two dark grey curtains.,0.97,Tesla T4,0.0,4,1,4,False,1.0,True,True
B081Q7PN6G,smolvlm-500m,image_only_scaffold,Subwoofer. 1. Sound quality. 2. Comfort. 3. Durability.,1.54,Tesla T4,0.0,3,0,8,False,1.0,True,False
B005T5ZSY4,smolvlm-500m,image_only_scaffold,Wooden rocking chair. 1. The chair has a backrest. 2. The chair has armrests. 3. The chair has a seat.,2.34,Tesla T4,0.5,4,1,20,False,0.8333333333333334,True,True
B07Y8XBG1C,smolvlm-500m,image_only_scaffold,"60-100 words.

In the image there is a black office chair with armrests. On the right side of the image there is a white box with white lights.",2.96,Tesla T4,0.5,4,0,29,True,0.8846153846153846,False,False
B072MTSFQM,smolvlm-500m,image_only_scaffold,"1. Leather boots.
2. 2. 2-inch heel.
3. 3. Comfortable.",1.87,Tesla T4,0.0,3,1,11,False,1.0,True,True
B07QDS9J73,smolvlm-500m,image_only_scaffold,"White sneakers. 
Laces. 
No heel.",0.95,Tesla T4,0.3333333333333333,3,0,5,False,1.0,True,False
B07P5DRWSL,smolvlm-500m,image_only_scaffold,Fabric. Two features. Two practical benefits.,1.09,Tesla T4,0.0,3,0,6,True,1.0,False,False
B0812C77RN,smolvlm-500m,image_only_scaffold,Loafers. Loafers have a smooth leather upper.,1.31,Tesla T4,0.0,3,1,7,False,1.0,True,True
B07WRJG268,smolvlm-500m,image_only_scaffold,"60-100 words.
1. A brown leather handbag.
2. Two handles.
3. One strap.
4. One tag.",1.82,Tesla T4,0.5,4,1,17,True,1.0,False,True
B07DJJ8TH1,smolvlm-500m,image_only_scaffold,"Product: White Sneakers
Two features: Laces
One practical benefit: Comfortable.",1.58,Tesla T4,0.25,4,0,10,True,1.0,False,False
B07TM6JW3Y,smolvlm-500m,image_only_scaffold,Amazon+bios.,0.82,Tesla T4,0.0,3,0,2,False,0.0,False,False
B082B9QJJN,smolvlm-500m,image_only_scaffold,Three black metal stands holding an ironing board.,1.41,Tesla T4,0.0,3,2,8,False,1.0,True,True
B07WJ71B2N,smolvlm-500m,image_only_scaffold,"Shoe.
Lace.
Shoe.",0.84,Tesla T4,0.0,4,0,3,False,0.0,False,False
B0847WY2WS,smolvlm-500m,image_only_scaffold,"Product: Loafers
Two features: 1. 2. 3.
One practical benefit: 4.",1.71,Tesla T4,0.0,3,0,11,True,1.0,False,False
B00EQ5HKNU,smolvlm-500m,image_only_scaffold,Blue fitted sheet.,0.9,Tesla T4,0.25,4,1,3,False,0.0,False,True
B00MHV01AY,smolvlm-500m,image_only_scaffold,"60-100 words.

The product is a flat, gray, square-shaped blanket. Two features are visible in the image: a small, neat fold in the middle and a white background.",2.35,Tesla T4,0.25,4,2,30,True,1.0,False,True
B07JP6G4DZ,smolvlm-500m,image_only_scaffold,"Spider-man themed bedding. 
Spider-man themed pillow covers.",1.37,Tesla T4,0.25,4,0,9,False,1.0,True,False
B084W2S62H,smolvlm-500m,image_only_scaffold,Two chairs.,0.62,Tesla T4,0.3333333333333333,3,0,2,False,0.0,False,False
B075X65QYF,smolvlm-500m,image_only_scaffold,Gray armchair.,0.99,Tesla T4,0.0,4,1,2,False,0.0,False,True
B0746MR6Y8,smolvlm-500m,image_only_scaffold,Plaid slipper. Wool lining.,0.75,Tesla T4,0.3333333333333333,3,0,4,False,1.0,True,False
B07YDQRZKF,smolvlm-500m,image_only_scaffold,Backpack. 2. Charging ability. 3. Traveling.,1.62,Tesla T4,0.0,4,0,6,False,1.0,True,False
B07XH45QV7,smolvlm-500m,image_only_scaffold,Mattress. Two features you can see in the image. Two practical benefits for the customer.,1.59,Tesla T4,0.0,3,0,15,True,1.0,False,False
B076VSCT2M,smolvlm-500m,image_only_scaffold,"1. The product is a cylindrical green item.
2. It is labeled ""ozama"".
3. It is a white and green item.",1.7,Tesla T4,0.0,3,2,21,False,1.0,True,True
B084GPJW8L,smolvlm-500m,image_only_scaffold,"1. Shoes.
2. Laces.
3. Comfortable.",1.14,Tesla T4,0.25,4,0,6,False,1.0,True,False
B07VX59RX1,smolvlm-500m,image_only_scaffold,Laundry.,0.89,Tesla T4,0.0,3,0,1,False,0.0,False,False
B075X4PRVT,smolvlm-500m,image_only_scaffold,A light grey armchair with a large cushion on top.,1.18,Tesla T4,0.25,4,0,10,False,1.0,True,False
B08GL14R5S,smolvlm-500m,image_only_scaffold,SOUMO.,0.9,Tesla T4,0.0,4,0,1,False,0.0,False,False
B0845BS2C2,smolvlm-500m,image_only_scaffold,"""Blue shoes. They are made of a soft material. They have a smooth texture. They are comfortable to wear. They are suitable for all ages. They are suitable for children. They are suitable for adults. They are suitable for sports. They are suitable for leisure. They are suitable for work. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school. They are suitable for school",7.85,Tesla T4,0.6666666666666666,3,0,125,False,0.3577235772357723,False,False
B07Y66B9BX,smolvlm-500m,image_only_scaffold,Rope lantern.,0.95,Tesla T4,0.0,3,0,2,False,0.0,False,False
B0825DN9JL,smolvlm-500m,image_only_scaffold,CELEBRITY LAMP.,1.06,Tesla T4,0.25,4,0,2,False,0.0,False,False
B003QP2ZCC,smolvlm-500m,image_only_scaffold,"1. Green pillow.
2. Pillow with ruffle.
3. Ruffle can be seen on the pillow.",1.43,Tesla T4,0.0,3,1,15,False,1.0,True,True
B07K28QKBR,smolvlm-500m,image_only_scaffold,"Product: 60-100 words.
1. Product: 60-100 words.
2. Two features you can see in the image.
3. One practical benefit for the customer.",3.0,Tesla T4,0.0,3,0,25,True,0.9523809523809524,False,False
B07HSBJ7J9,smolvlm-500m,image_only_scaffold,2 chairs.,0.7,Tesla T4,0.3333333333333333,3,0,2,False,0.0,False,False
B08BP9Y1HF,smolvlm-500m,image_only_scaffold,Amazonbasics.,0.89,Tesla T4,0.3333333333333333,3,0,1,False,0.0,False,False
B00MPOB0JE,smolvlm-500m,image_only_scaffold,Soft mattress.,0.85,Tesla T4,0.0,4,0,2,False,0.0,False,False
B07QKNN9RZ,smolvlm-500m,image_only_scaffold,"1. Shoes.
2. Laces.
3. Comfortable.",1.01,Tesla T4,0.3333333333333333,3,0,6,False,1.0,True,False
B07VSFKYLX,smolvlm-500m,image_only_scaffold,Red wool shoe. Laces. Black sole.,0.91,Tesla T4,0.25,4,0,6,False,1.0,True,False
B07SSJML8Y,smolvlm-500m,image_only_scaffold,"1. Leather ankle boot.
2. 3-inch heel.
3. Comfortable.",1.31,Tesla T4,0.3333333333333333,3,1,10,False,1.0,True,True
B07XRGDKPX,smolvlm-500m,image_only_scaffold,5. Black and white sandals.,0.84,Tesla T4,0.25,4,1,5,False,1.0,True,True
B07KRB8HJY,smolvlm-500m,image_only_scaffold,Product: Cotton Fabric. Two features: 1. 2000 count. 2. 100% Cotton. One practical benefit for the customer: 100% Cotton is soft and durable.,2.83,Tesla T4,0.0,3,1,23,True,1.0,False,True
B07YFGWMQ2,smolvlm-500m,image_only_scaffold,"""White athletic shoes with grey stripes. The brand is CG.""",1.42,Tesla T4,0.3333333333333333,3,2,10,False,1.0,True,True
B07NTTVKB5,smolvlm-500m,image_only_scaffold,Tablet.,0.87,Tesla T4,0.0,3,0,1,False,0.0,False,False
B07BMQXWX1,smolvlm-500m,image_only_scaffold,"1. Pillow
2. Gray and white plaid pattern
3. Soft and comfortable to hug",1.55,Tesla T4,0.3333333333333333,3,2,14,False,1.0,True,True
B07WTN3XJ1,smolvlm-500m,image_only_scaffold,"60-100 words
1. A black, smooth, faux leather, coin purse.
2. Features a gold, circular, metallic, loop charm.
3. The purse has a long, thin strap.",2.3,Tesla T4,0.5,4,1,27,True,1.0,False,True
B07XKMKM98,smolvlm-500m,image_only_scaffold,"58 cm, renewed, two features you can see in the image.",1.35,Tesla T4,0.0,4,0,11,True,1.0,False,False
B084GPTW1K,smolvlm-500m,image_only_scaffold,Shoe. Two features in the image. Two practical benefits for the customer.,1.11,Tesla T4,0.0,4,0,12,True,1.0,False,False
B0812CRMT2,smolvlm-500m,image_only_scaffold,"Shoe. 
Two features: 
- Red. 
- Suede. 
- Lace. 
- Round sole.",2.19,Tesla T4,0.0,3,1,8,True,1.0,False,True
B07QR3YYVD,smolvlm-500m,image_only_scaffold,"1. A product that is blue.
2. The product has a smooth surface.
3. The product has a magnetic strip.",2.31,Tesla T4,0.0,3,1,20,False,0.8888888888888888,True,True
B07M9CM11L,smolvlm-500m,image_only_scaffold,2 white orb knobs with silver bolts.,1.21,Tesla T4,0.0,4,2,7,False,1.0,True,True
B07YV667X7,smolvlm-500m,image_only_scaffold,Blue high top sneakers. Laces. White bottom. White background.,1.35,Tesla T4,0.3333333333333333,3,1,9,False,1.0,True,True
B07TNS38P7,smolvlm-500m,image_only_scaffold,"1. Black sneakers.
2. Blue and white stripes.
3. Comfortable.",1.29,Tesla T4,0.25,4,2,10,False,1.0,True,True
B07QSYXM6P,smolvlm-500m,image_only_scaffold,"1. Laptop bag.
2. Long strap.
3. Can be worn over shoulder.",1.8,Tesla T4,0.0,3,0,12,False,1.0,True,False
B07YFH33TL,smolvlm-500m,image_only_scaffold,"""This athletic shoe is designed for sports activities. It features a breathable mesh upper for breathability. The sole is made of durable rubber for durability. The tongue is branded with the brand name 'adidas' for branding. The laces are black for easy on and off. The insole is padded for comfort. The outsole is made of durable rubber for durability. The shoe is lightweight and comfortable to wear. It is suitable for various sports activities.",5.17,Tesla T4,0.3333333333333333,3,1,75,False,0.9178082191780822,True,True
B07NPT3P1W,smolvlm-500m,image_only_scaffold,"1. Brown leather flat shoes.
2. They are small.
3. They have a flat heel.",1.39,Tesla T4,0.3333333333333333,3,2,15,False,1.0,True,True
B07N27ZPVJ,smolvlm-500m,image_only_scaffold,Black suede loafers. Two features you can see in the image. One practical benefit for the customer.,1.28,Tesla T4,0.3333333333333333,3,0,17,True,1.0,False,False
B07KR64TBW,smolvlm-500m,image_only_scaffold,4 gray square pillows.,0.96,Tesla T4,0.0,4,1,4,False,1.0,True,True
B07TJ1DMQ6,smolvlm-500m,image_only_scaffold,"Loafers. 
Two features you can see in the image. 
One practical benefit for the customer.",1.65,Tesla T4,0.0,3,0,15,True,1.0,False,False
B07WH3VKGH,smolvlm-500m,image_only_scaffold,"Shoe.
Laces.
Seat.",0.79,Tesla T4,0.0,4,0,3,False,0.0,False,False
B07JKJKDLD,smolvlm-500m,image_only_scaffold,Beige colored pillow with two brown stripes on it.,1.14,Tesla T4,0.6666666666666666,3,1,9,False,1.0,True,True
B07ZT9XVNH,smolvlm-500m,image_only_scaffold,6PC,0.88,Tesla T4,0.0,4,0,1,False,0.0,False,False
B07CJJT5QX,smolvlm-500m,image_only_scaffold,Two stacks of red microfiber towels.,1.15,Tesla T4,0.3333333333333333,3,0,6,False,1.0,True,False
B07VHNMRY8,smolvlm-500m,image_only_scaffold,Brown wooden TV stand with two open doors and two shelves.,1.44,Tesla T4,0.25,4,2,11,False,1.0,True,True
B07RSYFX4L,smolvlm-500m,image_only_scaffold,"Shoe. 
Two features: 
- Laces. 
- Leather. 
One practical benefit for the customer: 
- Comfort.",2.14,Tesla T4,0.0,3,1,12,True,1.0,False,True
B001E0V4HI,smolvlm-500m,image_only_scaffold,White bedding.,0.86,Tesla T4,0.0,4,1,2,False,0.0,False,True
B083SDZRMC,smolvlm-500m,image_only_scaffold,"""This is a pair of shoes. The shoes are grey in color. The shoes have two straps. The straps are black in color. The shoes have a white sole.",2.04,Tesla T4,0.3333333333333333,3,3,29,False,0.8888888888888888,True,True
B07SKTX4F1,smolvlm-500m,image_only_scaffold,"60-100 words.

The product is a clear container that can hold water. It has a blue and white design and a handle on the top. The container is transparent, allowing you to see the water inside. There is a filter at the top of the container, which can be used to filter out impurities. The container is also designed to hold water for a long time, so you can use it for a while without needing to refill it.",4.53,Tesla T4,0.3333333333333333,3,1,80,True,0.987012987012987,False,True
B085FJV33J,smolvlm-500m,image_only_scaffold,"**Product Description:**

**Beige Leather Chair:**
- **Color:** Light Brown
- **Material:** Leather
- **Design:** Reclining
- **Functionality:** Provides comfort and relaxation
- **Features:** 
- **Adjustable Seat:** Allows for different positions
- **Footrest:** Provides extra support
- **Control Panel:** Located on the right side
- **Power Cord:** Included

**White Background:**
- **Empty Space:** Ensures focus on the recliner
- **White Walls:** Allow for easy visibility of the product

**Text:**
- **""**Beige Leather Chair**""**
- **""**2 features you can",7.26,Tesla T4,0.6666666666666666,3,3,64,False,1.0,True,True
B075X4F5C3,smolvlm-500m,image_only_scaffold,One large ottoman with square top and four short brown legs.,1.25,Tesla T4,0.0,4,1,11,False,1.0,True,True
B081T82W9Q,smolvlm-500m,image_only_scaffold,"1. Red colored shoes.
2. The shoes are in red color.
3. The shoes are in red color.",1.33,Tesla T4,0.3333333333333333,3,1,18,False,0.75,True,True
B07YV7KJMM,smolvlm-500m,image_only_scaffold,"Loafers. 
Two features you can see in the image. 
One practical benefit for the customer.",1.23,Tesla T4,0.0,3,0,15,True,1.0,False,False
B084TBHLMR,smolvlm-500m,image_only_scaffold,"""A pair of gray mesh slip-on shoes with a white sole. They are comfortable and stylish. They are perfect for everyday wear.""",2.06,Tesla T4,0.3333333333333333,3,2,23,False,1.0,True,True
B07KRZRNV3,smolvlm-500m,image_only_scaffold,Two green pillows on grey couch. 1. The product is a green pillow. 2. The two features you can see in the image are a green pillow and a brown blanket. 3. One practical benefit for the customer is that the pillow is soft and comfortable.,3.08,Tesla T4,0.0,3,3,46,True,1.0,False,True
B089QK71LM,smolvlm-500m,image_only_scaffold,3. Airplane.,0.96,Tesla T4,0.0,3,0,2,False,0.0,False,False
B07QF9Y24J,smolvlm-500m,image_only_scaffold,Chair. 1. A chair. 2. It has a button-tufted backrest. 3. It has a wooden base with five casters.,2.29,Tesla T4,0.3333333333333333,3,1,20,False,0.9411764705882352,True,True
B07VP48FB2,smolvlm-500m,image_only_scaffold,"1. Grey suede shoes.
2. Laces.
3. Comfortable.",1.3,Tesla T4,0.5,4,0,8,False,1.0,True,False
B08FHKLHGJ,smolvlm-500m,image_only_scaffold,Red Bedding.,0.94,Tesla T4,0.0,3,1,2,False,0.0,False,True
B076BSFTTX,smolvlm-500m,image_only_scaffold,"1. The product is a sleeping mat.
2. The mat is purple and blue.
3. The purple part is thicker than the blue part.",2.04,Tesla T4,0.5,4,0,24,False,1.0,True,False
B0028N6SXU,smolvlm-500m,image_only_scaffold,Bedroom.,0.96,Tesla T4,0.0,4,0,1,False,0.0,False,False
B07NYSJH2F,smolvlm-500m,image_only_scaffold,White side table with one drawer.,0.87,Tesla T4,0.6666666666666666,3,0,6,False,1.0,True,False
B002HEXKFE,smolvlm-500m,image_only_scaffold,White mattress in a room with a window.,1.09,Tesla T4,0.25,4,0,8,False,1.0,True,False
B01KBEP6D0,smolvlm-500m,image_only_scaffold,A box with AmazonBrick written on the top.,1.19,Tesla T4,0.3333333333333333,3,0,8,False,1.0,True,False
B07RNMN4ZF,smolvlm-500m,image_only_scaffold,Mirror.,0.84,Tesla T4,0.3333333333333333,3,0,1,False,0.0,False,False
B07WLY2ZQ3,smolvlm-500m,image_only_scaffold,Fan.,0.84,Tesla T4,0.0,3,0,1,False,0.0,False,False
B07ZQR2Z96,smolvlm-500m,image_only_scaffold,Renewed.,0.88,Tesla T4,0.0,4,0,1,False,0.0,False,False
B07SL5R49D,smolvlm-500m,image_only_scaffold,Folder. Two features: 1. It is blue. 2. It has two small metal clasps.,1.43,Tesla T4,0.3333333333333333,3,1,14,True,1.0,False,True
B08299KY5N,smolvlm-500m,image_only_scaffold,Black suede slip on shoes with white sole.,0.87,Tesla T4,0.6666666666666666,3,1,8,False,1.0,True,True
B071NHXGFY,smolvlm-500m,image_only_scaffold,Mirror.,0.87,Tesla T4,0.0,4,0,1,False,0.0,False,False
B08BM2DN17,smolvlm-500m,image_only_scaffold,Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava Lava,6.64,Tesla T4,0.0,3,0,75,False,0.0136986301369863,False,False
B071K5ZLL7,smolvlm-500m,image_only_scaffold,Toaster. 2 features you can see in the image. 1 practical benefit for the customer.,1.6,Tesla T4,0.0,4,0,15,True,1.0,False,False
B085FGXKG9,smolvlm-500m,image_only_scaffold,In this image we can see a sofa.,1.13,Tesla T4,0.0,4,0,8,False,1.0,True,False
B07D44LBM9,smolvlm-500m,image_only_scaffold,"Product: Black Loafers.
Two features: 1. Black color. 2. Lace-up design.
One practical benefit: 1. Comfort. 2. Style.",2.78,Tesla T4,0.3333333333333333,3,0,19,True,1.0,False,False
B06XGFCB2X,smolvlm-500m,image_only_scaffold,"1. Black shoes.
2. Laces.
3. Comfortable.",1.28,Tesla T4,0.6666666666666666,3,0,7,False,1.0,True,False
B08D49Y55K,smolvlm-500m,image_only_scaffold,Eloe flip flops.,1.11,Tesla T4,0.0,3,0,3,False,0.0,False,False
B07SZ8H42Y,smolvlm-500m,image_only_scaffold,3 white pillows stacked on top of each other.,1.19,Tesla T4,0.25,4,0,9,False,1.0,True,False
B086BXNWFR,smolvlm-500m,image_only_scaffold,"2. The blue fabric ottoman.
3. It has four legs.",1.45,Tesla T4,0.3333333333333333,3,0,10,False,1.0,True,False
B07D4LK8Z9,smolvlm-500m,image_only_scaffold,Renewed.,0.86,Tesla T4,0.0,3,0,1,False,0.0,False,False
B06ZY6Q66G,smolvlm-500m,image_only_scaffold,"60-100 words.
2. The product is a water filter.
3. The product is a dog bowl.",1.82,Tesla T4,0.0,3,0,17,True,0.8571428571428571,False,False
B07XGW5Y41,smolvlm-500m,image_only_scaffold,"Product: Black Loafers
Two features: 
- Black color
- Leather
One practical benefit for the customer: 
- Comfortable and stylish.",2.17,Tesla T4,0.0,3,2,17,True,1.0,False,True
B07QTHYQD7,qwen2vl-2b,image_meta,"Eono is a brand that specializes in eco-friendly products. One of their latest innovations is a set of reusable produce bags. These bags are made from a durable and biodegradable material that is perfect for storing and transporting fruits and vegetables. The bags come in a set of 9 pieces, each measuring 2 liters, 5 liters, and 2 square meters. The bags are made from a material that is both durable and biodegradable, making them a great option for those who want to reduce their impact on the environment. The bags are also easy to use and can be used for a variety of purposes, such as storing and transporting fruits and vegetables, laundry, and even cleaning supplies. The bags are also reusable, which means that",7.12,Tesla T4,0.5,4,0,127,False,0.9112903225806452,True,False
B07QTHYQD7,qwen2vl-2b,image_only,"This product is a set of 9 reusable produce bags, designed to help you store and transport fruits, vegetables, and other fresh produce without the use of plastic. The bags are made of durable, breathable mesh material, which allows air to circulate, keeping your produce fresh for longer. The drawstring closure ensures that the bags stay closed tightly, preventing leaks and keeping your produce fresh for longer. The bags are also machine washable, making them easy to clean and reuse. With their unique design and practical features, these bags are a great addition to any kitchen or pantry, helping you to reduce plastic waste and stay sustainable.",5.91,Tesla T4,0.25,4,1,107,False,0.9428571428571428,True,True
B07KYG85X8,qwen2vl-2b,image_meta,"The AmazonBasics Premium Microfiber Pillowcase is a versatile and comfortable addition to any bedroom. This set of 2 pillowcases is made of high-quality microfiber, which is known for its softness and durability. The bright white color of these pillowcases makes them perfect for any bedroom decor, and the 40 x 80 cm size ensures that they will fit most standard pillows.
One of the key features of these pillowcases is their ability to provide excellent support for your head and neck. The microfiber material is hypoallergenic, which means that it won't cause allergic reactions or irritate sensitive skin. Additionally, the pillowcases are machine washable, which makes them easy to maintain and keep clean.
Overall, the",6.71,Tesla T4,1.0,3,0,117,False,0.991150442477876,True,False
